id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,masalah_kesejahteraan_sosial,jumlah,satuan,tahun
2595,32,JAWA BARAT,3209,KABUPATEN CIREBON,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1780.0,ORANG,2018
2596,32,JAWA BARAT,3209,KABUPATEN CIREBON,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2018
2597,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK BALITA TERLANTAR,6970.0,ORANG,2018
2598,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK TERLANTAR,19260.0,ORANG,2018
2599,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK BERHADAPAN DENGAN HUKUM,190.0,ORANG,2018
2600,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK JALANAN,690.0,ORANG,2018
2601,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK DENGAN KEDISABILITASAN,5360.0,ORANG,2018
2602,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK KORBAN RINDAK KEKERASAN,40.0,ORANG,2018
2603,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,750.0,ORANG,2018
2604,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LANJUT USIA TERLANTAR,80370.0,ORANG,2018
2605,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PENYANDANG DISABILITAS,69610.0,ORANG,2018
2606,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TUNA SUSILA,1820.0,ORANG,2018
2607,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,GELANDANGAN,220.0,ORANG,2018
2608,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PENGEMIS,270.0,ORANG,2018
2609,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEMULUNG,7490.0,ORANG,2018
2610,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KELOMPOK MINORITAS (WARIA),830.0,ORANG,2018
2611,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,1740.0,ORANG,2018
2612,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ORANG DENGAN HIV/AIDS (ODHA),2450.0,ORANG,2018
2613,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KORBAN PENYALAHGUNAAN NAPZA,240.0,ORANG,2018
2614,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KORBAN TRAFFICKING,20.0,ORANG,2018
2615,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KORBAN TINDAK KEKERASAN,120.0,ORANG,2018
2616,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEKERJA MIGRAN BERMASALAH SOSIAL,1660.0,ORANG,2018
2617,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KORBAN BENCANA ALAM,6160.0,ORANG,2018
2618,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KORBAN BENCANA SOSIAL,420.0,ORANG,2018
2619,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN RAWAN SOSIAL EKONOMI,50370.0,ORANG,2018
2620,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FAKIR MISKIN/RUMAH TANGGA MISKIN,374260.0,ORANG,2018
2621,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1330.0,ORANG,2018
2622,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KOMUNITAS ADAT TERPENCIL,780.0,ORANG,2018
2623,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK BALITA TERLANTAR,3720.0,ORANG,2018
2624,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK TERLANTAR,4920.0,ORANG,2018
2625,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK BERHADAPAN DENGAN HUKUM,210.0,ORANG,2018
2626,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK JALANAN,360.0,ORANG,2018
2627,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK DENGAN KEDISABILITASAN,7320.0,ORANG,2018
2628,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK KORBAN RINDAK KEKERASAN,250.0,ORANG,2018
2629,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,900.0,ORANG,2018
2630,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LANJUT USIA TERLANTAR,88950.0,ORANG,2018
2631,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PENYANDANG DISABILITAS,30180.0,ORANG,2018
2632,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TUNA SUSILA,1800.0,ORANG,2018
2633,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,GELANDANGAN,80.0,ORANG,2018
2634,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PENGEMIS,200.0,ORANG,2018
2635,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEMULUNG,1900.0,ORANG,2018
2636,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KELOMPOK MINORITAS (WARIA),200.0,ORANG,2018
2637,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,3240.0,ORANG,2018
2638,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ORANG DENGAN HIV/AIDS (ODHA),60.0,ORANG,2018
2639,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KORBAN PENYALAHGUNAAN NAPZA,1220.0,ORANG,2018
2640,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KORBAN TRAFFICKING,10.0,ORANG,2018
2641,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KORBAN TINDAK KEKERASAN,410.0,ORANG,2018
2642,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEKERJA MIGRAN BERMASALAH SOSIAL,900.0,ORANG,2018
2643,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KORBAN BENCANA ALAM,8820.0,ORANG,2018
2644,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KORBAN BENCANA SOSIAL,370.0,ORANG,2018
2645,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN RAWAN SOSIAL EKONOMI,47170.0,ORANG,2018
2646,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FAKIR MISKIN/RUMAH TANGGA MISKIN,2990840.0,ORANG,2018
2647,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1740.0,ORANG,2018
2648,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KOMUNITAS ADAT TERPENCIL,300.0,ORANG,2018
2649,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK BALITA TERLANTAR,38170.0,ORANG,2018
2650,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK TERLANTAR,139400.0,ORANG,2018
2651,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK BERHADAPAN DENGAN HUKUM,770.0,ORANG,2018
2652,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK JALANAN,17880.0,ORANG,2018
2653,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK DENGAN KEDISABILITASAN,11370.0,ORANG,2018
2654,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK KORBAN RINDAK KEKERASAN,3650.0,ORANG,2018
2655,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,5550.0,ORANG,2018
2656,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LANJUT USIA TERLANTAR,319900.0,ORANG,2018
2657,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PENYANDANG DISABILITAS,39010.0,ORANG,2018
2658,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TUNA SUSILA,13610.0,ORANG,2018
2659,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,GELANDANGAN,16660.0,ORANG,2018
2660,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PENGEMIS,6890.0,ORANG,2018
2661,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEMULUNG,24320.0,ORANG,2018
2662,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KELOMPOK MINORITAS (WARIA),3090.0,ORANG,2018
2663,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,5270.0,ORANG,2018
2664,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ORANG DENGAN HIV/AIDS (ODHA),2720.0,ORANG,2018
2665,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KORBAN PENYALAHGUNAAN NAPZA,15120.0,ORANG,2018
2666,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KORBAN TRAFFICKING,3320.0,ORANG,2018
2667,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KORBAN TINDAK KEKERASAN,2900.0,ORANG,2018
2668,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEKERJA MIGRAN BERMASALAH SOSIAL,24150.0,ORANG,2018
2669,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KORBAN BENCANA ALAM,660.0,ORANG,2018
2670,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KORBAN BENCANA SOSIAL,3790.0,ORANG,2018
2671,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN RAWAN SOSIAL EKONOMI,233420.0,ORANG,2018
2672,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FAKIR MISKIN/RUMAH TANGGA MISKIN,2531200.0,ORANG,2018
2673,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,72970.0,ORANG,2018
2674,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2018
2675,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK BALITA TERLANTAR,13940.0,ORANG,2018
2676,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK TERLANTAR,55460.0,ORANG,2018
2677,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK BERHADAPAN DENGAN HUKUM,120.0,ORANG,2018
2678,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK JALANAN,20.0,ORANG,2018
2679,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK DENGAN KEDISABILITASAN,5700.0,ORANG,2018
2680,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK KORBAN RINDAK KEKERASAN,250.0,ORANG,2018
2681,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,0.0,ORANG,2018
2682,32,JAWA BARAT,3213,KABUPATEN SUBANG,LANJUT USIA TERLANTAR,232780.0,ORANG,2018
2683,32,JAWA BARAT,3213,KABUPATEN SUBANG,PENYANDANG DISABILITAS,71090.0,ORANG,2018
2684,32,JAWA BARAT,3213,KABUPATEN SUBANG,TUNA SUSILA,5180.0,ORANG,2018
2685,32,JAWA BARAT,3213,KABUPATEN SUBANG,GELANDANGAN,130.0,ORANG,2018
2686,32,JAWA BARAT,3213,KABUPATEN SUBANG,PENGEMIS,610.0,ORANG,2018
2687,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEMULUNG,2730.0,ORANG,2018
2688,32,JAWA BARAT,3213,KABUPATEN SUBANG,KELOMPOK MINORITAS (WARIA),640.0,ORANG,2018
2689,32,JAWA BARAT,3213,KABUPATEN SUBANG,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,1790.0,ORANG,2018
2690,32,JAWA BARAT,3213,KABUPATEN SUBANG,ORANG DENGAN HIV/AIDS (ODHA),1820.0,ORANG,2018
2691,32,JAWA BARAT,3213,KABUPATEN SUBANG,KORBAN PENYALAHGUNAAN NAPZA,1010.0,ORANG,2018
2692,32,JAWA BARAT,3213,KABUPATEN SUBANG,KORBAN TRAFFICKING,220.0,ORANG,2018
2693,32,JAWA BARAT,3213,KABUPATEN SUBANG,KORBAN TINDAK KEKERASAN,250.0,ORANG,2018
2694,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEKERJA MIGRAN BERMASALAH SOSIAL,2490.0,ORANG,2018
2695,32,JAWA BARAT,3213,KABUPATEN SUBANG,KORBAN BENCANA ALAM,1670.0,ORANG,2018
2696,32,JAWA BARAT,3213,KABUPATEN SUBANG,KORBAN BENCANA SOSIAL,10.0,ORANG,2018
2697,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN RAWAN SOSIAL EKONOMI,82860.0,ORANG,2018
2698,32,JAWA BARAT,3213,KABUPATEN SUBANG,FAKIR MISKIN/RUMAH TANGGA MISKIN,1371930.0,ORANG,2018
2699,32,JAWA BARAT,3213,KABUPATEN SUBANG,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1140.0,ORANG,2018
2700,32,JAWA BARAT,3213,KABUPATEN SUBANG,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2018
2701,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK BALITA TERLANTAR,350.0,ORANG,2018
2702,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK TERLANTAR,1990.0,ORANG,2018
2703,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK BERHADAPAN DENGAN HUKUM,330.0,ORANG,2018
2704,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK JALANAN,760.0,ORANG,2018
2705,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK DENGAN KEDISABILITASAN,790.0,ORANG,2018
2706,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK KORBAN RINDAK KEKERASAN,50.0,ORANG,2018
2707,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,320.0,ORANG,2018
2708,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LANJUT USIA TERLANTAR,6180.0,ORANG,2018
2709,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PENYANDANG DISABILITAS,14990.0,ORANG,2018
2710,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TUNA SUSILA,230.0,ORANG,2018
2711,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,GELANDANGAN,30.0,ORANG,2018
2712,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PENGEMIS,90.0,ORANG,2018
2713,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEMULUNG,560.0,ORANG,2018
2714,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KELOMPOK MINORITAS (WARIA),450.0,ORANG,2018
2715,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,1100.0,ORANG,2018
2716,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ORANG DENGAN HIV/AIDS (ODHA),0.0,ORANG,2018
2717,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KORBAN PENYALAHGUNAAN NAPZA,180.0,ORANG,2018
2718,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KORBAN TRAFFICKING,30.0,ORANG,2018
2719,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KORBAN TINDAK KEKERASAN,30.0,ORANG,2018
2720,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEKERJA MIGRAN BERMASALAH SOSIAL,150.0,ORANG,2018
2721,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KORBAN BENCANA ALAM,950.0,ORANG,2018
2722,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KORBAN BENCANA SOSIAL,410.0,ORANG,2018
2723,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN RAWAN SOSIAL EKONOMI,30420.0,ORANG,2018
2724,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FAKIR MISKIN/RUMAH TANGGA MISKIN,464780.0,ORANG,2018
2725,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,870.0,ORANG,2018
2726,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KOMUNITAS ADAT TERPENCIL,380.0,ORANG,2018
2727,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK BALITA TERLANTAR,6220.0,ORANG,2018
2728,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK TERLANTAR,45150.0,ORANG,2018
2729,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK BERHADAPAN DENGAN HUKUM,6600.0,ORANG,2018
2730,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK JALANAN,1520.0,ORANG,2018
2731,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK DENGAN KEDISABILITASAN,0.0,ORANG,2018
2732,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK KORBAN RINDAK KEKERASAN,0.0,ORANG,2018
2733,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,4010.0,ORANG,2018
2734,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LANJUT USIA TERLANTAR,195300.0,ORANG,2018
2735,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PENYANDANG DISABILITAS,61270.0,ORANG,2018
2736,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TUNA SUSILA,1580.0,ORANG,2018
2737,32,JAWA BARAT,3215,KABUPATEN KARAWANG,GELANDANGAN,690.0,ORANG,2018
2738,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PENGEMIS,820.0,ORANG,2018
2739,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEMULUNG,2550.0,ORANG,2018
2740,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KELOMPOK MINORITAS (WARIA),2660.0,ORANG,2018
2741,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,1060.0,ORANG,2018
2742,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ORANG DENGAN HIV/AIDS (ODHA),5010.0,ORANG,2018
2743,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KORBAN PENYALAHGUNAAN NAPZA,6290.0,ORANG,2018
2744,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KORBAN TRAFFICKING,90.0,ORANG,2018
2745,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KORBAN TINDAK KEKERASAN,1540.0,ORANG,2018
2746,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEKERJA MIGRAN BERMASALAH SOSIAL,3790.0,ORANG,2018
2747,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KORBAN BENCANA ALAM,2010.0,ORANG,2018
2748,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KORBAN BENCANA SOSIAL,1870.0,ORANG,2018
2749,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN RAWAN SOSIAL EKONOMI,170090.0,ORANG,2018
2750,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FAKIR MISKIN/RUMAH TANGGA MISKIN,1278320.0,ORANG,2018
2751,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,980.0,ORANG,2018
2752,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2018
2753,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK BALITA TERLANTAR,9850.0,ORANG,2018
2754,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK TERLANTAR,88780.0,ORANG,2018
2755,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK BERHADAPAN DENGAN HUKUM,0.0,ORANG,2018
2756,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK JALANAN,800.0,ORANG,2018
2757,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK DENGAN KEDISABILITASAN,0.0,ORANG,2018
2758,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK KORBAN RINDAK KEKERASAN,0.0,ORANG,2018
2759,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,0.0,ORANG,2018
2760,32,JAWA BARAT,3216,KABUPATEN BEKASI,LANJUT USIA TERLANTAR,261500.0,ORANG,2018
2761,32,JAWA BARAT,3216,KABUPATEN BEKASI,PENYANDANG DISABILITAS,9810.0,ORANG,2018
2762,32,JAWA BARAT,3216,KABUPATEN BEKASI,TUNA SUSILA,1810.0,ORANG,2018
2763,32,JAWA BARAT,3216,KABUPATEN BEKASI,GELANDANGAN,690.0,ORANG,2018
2764,32,JAWA BARAT,3216,KABUPATEN BEKASI,PENGEMIS,770.0,ORANG,2018
2765,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEMULUNG,6970.0,ORANG,2018
2766,32,JAWA BARAT,3216,KABUPATEN BEKASI,KELOMPOK MINORITAS (WARIA),0.0,ORANG,2018
2767,32,JAWA BARAT,3216,KABUPATEN BEKASI,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,30.0,ORANG,2018
2768,32,JAWA BARAT,3216,KABUPATEN BEKASI,ORANG DENGAN HIV/AIDS (ODHA),0.0,ORANG,2018
2769,32,JAWA BARAT,3216,KABUPATEN BEKASI,KORBAN PENYALAHGUNAAN NAPZA,0.0,ORANG,2018
2770,32,JAWA BARAT,3216,KABUPATEN BEKASI,KORBAN TRAFFICKING,0.0,ORANG,2018
2771,32,JAWA BARAT,3216,KABUPATEN BEKASI,KORBAN TINDAK KEKERASAN,0.0,ORANG,2018
2772,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEKERJA MIGRAN BERMASALAH SOSIAL,0.0,ORANG,2018
2773,32,JAWA BARAT,3216,KABUPATEN BEKASI,KORBAN BENCANA ALAM,1360.0,ORANG,2018
2774,32,JAWA BARAT,3216,KABUPATEN BEKASI,KORBAN BENCANA SOSIAL,0.0,ORANG,2018
2775,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN RAWAN SOSIAL EKONOMI,264820.0,ORANG,2018
2776,32,JAWA BARAT,3216,KABUPATEN BEKASI,FAKIR MISKIN/RUMAH TANGGA MISKIN,5423180.0,ORANG,2018
2777,32,JAWA BARAT,3216,KABUPATEN BEKASI,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,3670.0,ORANG,2018
2778,32,JAWA BARAT,3216,KABUPATEN BEKASI,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2018
2779,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK BALITA TERLANTAR,8380.0,ORANG,2018
2780,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK TERLANTAR,22390.0,ORANG,2018
2781,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK BERHADAPAN DENGAN HUKUM,660.0,ORANG,2018
2782,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK JALANAN,710.0,ORANG,2018
2783,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK DENGAN KEDISABILITASAN,2200.0,ORANG,2018
2784,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK KORBAN RINDAK KEKERASAN,200.0,ORANG,2018
2785,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,200.0,ORANG,2018
2786,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LANJUT USIA TERLANTAR,42940.0,ORANG,2018
2787,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PENYANDANG DISABILITAS,33000.0,ORANG,2018
2788,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TUNA SUSILA,200.0,ORANG,2018
2789,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,GELANDANGAN,70.0,ORANG,2018
2790,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PENGEMIS,630.0,ORANG,2018
2791,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEMULUNG,3830.0,ORANG,2018
2792,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KELOMPOK MINORITAS (WARIA),590.0,ORANG,2018
2793,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BEKAS WARGA BINAAN LEMBAGA PEMASYARAKATAN,400.0,ORANG,2018
2794,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ORANG DENGAN HIV/AIDS (ODHA),2860.0,ORANG,2018
2795,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KORBAN PENYALAHGUNAAN NAPZA,680.0,ORANG,2018
2796,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KORBAN TRAFFICKING,20.0,ORANG,2018
2797,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KORBAN TINDAK KEKERASAN,210.0,ORANG,2018
2798,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEKERJA MIGRAN BERMASALAH SOSIAL,100.0,ORANG,2018
2799,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KORBAN BENCANA ALAM,8910.0,ORANG,2018
2800,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KORBAN BENCANA SOSIAL,0.0,ORANG,2018
2801,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN RAWAN SOSIAL EKONOMI,347490.0,ORANG,2018
2802,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FAKIR MISKIN/RUMAH TANGGA MISKIN,1541790.0,ORANG,2018
2803,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KELUARGA BERMASALAH SOSIAL PSIKOLOGIS,1230.0,ORANG,2018
2804,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KOMUNITAS ADAT TERPENCIL,0.0,ORANG,2018
2805,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BALITA TERLANTAR,250.0,ORANG,2018
2806,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK TERLANTAR,510.0,ORANG,2018
2807,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BERHADAPAN DENGAN HUKUM,50.0,ORANG,2018
2808,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK JALANAN,0.0,ORANG,2018
2809,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK DENGAN KEDISABILITASAN,3340.0,ORANG,2018
2810,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK KORBAN RINDAK KEKERASAN,60.0,ORANG,2018
2811,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK YANG MEMERLUKAN PERLINDUNGAN KHUSUS,400.0,ORANG,2018
2812,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LANJUT USIA TERLANTAR,43940.0,ORANG,2018
